"選區(95-100年)","議員","年","建議筆數","建議金額(單位：千元)","顧別人建議金額(千元)","顧別人人均建議金額(千元)","族群別","性別","政黨","族群","委員會召集人","委員會副召集人","召集人","委員會召集人類別","縣長、議員與鄉鎮市首長選舉年","勝選幅度DQ","選區規模","選區類型","人口數","政治獻金金額 (單位：千元)","資深程度","自由財源","自由財源比","代表性 （單位：千）","所屬選區鄉鎮市","利益座落地點（鄉鎮市）"
"臺東縣第十二選區","宋賢一",100,10,742.32,100,93.02,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","長濱鄉"
"臺東縣第十二選區","宋賢一",100,10,742.32,65,60.46,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,30,27.91,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,20,18.6,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,40,37.21,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,99,92.09,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,199,185.11,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,100,93.02,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,86,80,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,100,93.02,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,50,46.51,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,100,93.02,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,98,91.16,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,70,65.12,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,97,90.23,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,100,93.02,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,500,465.11,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第十二選區","宋賢一",100,10,742.32,100,93.02,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","臺東市"
"臺東縣第一選區","李建智",100,14,919.06,100,93.02,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","大武鄉"
"臺東縣第一選區","李建智",100,14,919.06,99,92.09,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","李建智",100,14,919.06,39,36.28,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","李建智",100,14,919.06,80,74.42,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","李建智",100,14,919.06,100,93.02,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","李建智",100,14,919.06,70,65.12,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","李建智",100,14,919.06,99,92.09,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","李建智",100,14,919.06,99,92.09,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","李建智",100,14,919.06,95,88.37,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","李建智",100,14,919.06,100,93.02,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","長濱鄉"
"臺東縣第一選區","李建智",100,14,919.06,98,91.16,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第一選區","李建智",100,14,919.06,97,90.23,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第一選區","李建智",100,14,919.06,98,91.16,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第一選區","李建智",100,14,919.06,100,93.02,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第一選區","李建智",100,14,919.06,100,93.02,"漢族",1,1,0,0,0,0,0,0,0.919407381,10,2,116401,0,1,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第四選區","李振源",100,12,758.13,0,0,"漢族",1,0,0,1,0,1,0,0,0.6512557078,2,2,31382,330.8375,4,9.940880327,0.09940880327,0.01,"鹿野鄉、關山鎮、海端鄉、池上鄉","成功鎮"
"臺東縣第四選區","李振源",100,12,758.13,95,88.37,"漢族",1,0,0,1,0,1,0,0,0.6512557078,2,2,31382,330.8375,4,9.940880327,0.09940880327,0.01,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第四選區","李振源",100,12,758.13,200,186.05,"漢族",1,0,0,1,0,1,0,0,0.6512557078,2,2,31382,330.8375,4,9.940880327,0.09940880327,0.01,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第四選區","李振源",100,12,758.13,100,93.02,"漢族",1,0,0,1,0,1,0,0,0.6512557078,2,2,31382,330.8375,4,9.940880327,0.09940880327,0.01,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第五選區","李錦慧",100,8,608.37,80,74.42,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","成功鎮"
"臺東縣第五選區","李錦慧",100,8,608.37,98,91.16,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","成功鎮"
"臺東縣第五選區","李錦慧",100,8,608.37,180,167.44,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","卑南鄉"
"臺東縣第五選區","李錦慧",100,8,608.37,97,90.23,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","東河鄉"
"臺東縣第五選區","李錦慧",100,8,608.37,98,91.16,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","東河鄉"
"臺東縣第五選區","李錦慧",100,8,608.37,95,88.37,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","東河鄉"
"臺東縣第五選區","李錦慧",100,8,608.37,98,91.16,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","鹿野鄉"
"臺東縣第五選區","李錦慧",100,8,608.37,98,91.16,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","臺東市"
"臺東縣第五選區","李錦慧",100,8,608.37,95,88.37,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","臺東市"
"臺東縣第五選區","李錦慧",100,8,608.37,50,46.51,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","臺東市"
"臺東縣第五選區","李錦慧",100,8,608.37,50,46.51,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","臺東市"
"臺東縣第五選區","李錦慧",100,8,608.37,48,44.65,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","臺東市"
"臺東縣第五選區","李錦慧",100,8,608.37,48,44.65,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","臺東市"
"臺東縣第五選區","李錦慧",100,8,608.37,200,186.05,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","關山鎮"
"臺東縣第五選區","李錦慧",100,8,608.37,99,92.09,"漢族",1,1,0,0,0,0,0,0,1.013891213,1,1,26097,1704.28575,4,6.536158067,0.06536158067,0.01,"太麻里鄉、金峰鄉、達仁鄉、大武鄉","關山鎮"
"臺東縣第三選區","林東滿",100,36,2663.23,200,186.05,"漢族",1,1,0,0,0,0,0,0,0.9441176471,2,2,31382,0,0,9.940880327,0.09940880327,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","林東滿",100,36,2663.23,98,91.16,"漢族",1,1,0,0,0,0,0,0,0.9441176471,2,2,31382,0,0,9.940880327,0.09940880327,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","林東滿",100,36,2663.23,46,42.79,"漢族",1,1,0,0,0,0,0,0,0.9441176471,2,2,31382,0,0,9.940880327,0.09940880327,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","林東滿",100,36,2663.23,18,16.74,"漢族",1,1,0,0,0,0,0,0,0.9441176471,2,2,31382,0,0,9.940880327,0.09940880327,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第一選區","林參天",100,9,728.37,95,88.37,"漢族",1,3,0,0,1,1,4,0,1.013655228,10,2,116401,166.364,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","林參天",100,9,728.37,60,55.81,"漢族",1,3,0,0,1,1,4,0,1.013655228,10,2,116401,166.364,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第一選區","林參天",100,9,728.37,95,88.37,"漢族",1,3,0,0,1,1,4,0,1.013655228,10,2,116401,166.364,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","蘭嶼鄉"
"臺東縣第六選區","林琮翰",100,20,1824.17,100,93.02,"排灣族",1,1,1,0,0,0,0,0,1.258008154,3,4,18897,0,0,60.50441105,0.6050441105,0.06,"台東市","成功鎮"
"臺東縣第六選區","林琮翰",100,20,1824.17,100,93.02,"排灣族",1,1,1,0,0,0,0,0,1.258008154,3,4,18897,0,0,60.50441105,0.6050441105,0.06,"台東市","成功鎮"
"臺東縣第六選區","林琮翰",100,20,1824.17,100,93.02,"排灣族",1,1,1,0,0,0,0,0,1.258008154,3,4,18897,0,0,60.50441105,0.6050441105,0.06,"台東市","成功鎮"
"臺東縣第六選區","林琮翰",100,20,1824.17,19,17.67,"排灣族",1,1,1,0,0,0,0,0,1.258008154,3,4,18897,0,0,60.50441105,0.6050441105,0.06,"台東市","成功鎮"
"臺東縣第六選區","林琮翰",100,20,1824.17,96,89.3,"排灣族",1,1,1,0,0,0,0,0,1.258008154,3,4,18897,0,0,60.50441105,0.6050441105,0.06,"台東市","卑南鄉"
"臺東縣第六選區","林琮翰",100,20,1824.17,100,93.02,"排灣族",1,1,1,0,0,0,0,0,1.258008154,3,4,18897,0,0,60.50441105,0.6050441105,0.06,"台東市","東河鄉"
"臺東縣第六選區","林琮翰",100,20,1824.17,98,91.16,"排灣族",1,1,1,0,0,0,0,0,1.258008154,3,4,18897,0,0,60.50441105,0.6050441105,0.06,"台東市","金峰鄉"
"臺東縣第六選區","林琮翰",100,20,1824.17,98,91.16,"排灣族",1,1,1,0,0,0,0,0,1.258008154,3,4,18897,0,0,60.50441105,0.6050441105,0.06,"台東市","鹿野鄉"
"臺東縣第六選區","林琮翰",100,20,1824.17,64,59.53,"排灣族",1,1,1,0,0,0,0,0,1.258008154,3,4,18897,0,0,60.50441105,0.6050441105,0.06,"台東市","關山鎮"
"臺東縣第六選區","林琮翰",100,20,1824.17,98,91.16,"排灣族",1,1,1,0,0,0,0,0,1.258008154,3,4,18897,0,0,60.50441105,0.6050441105,0.06,"台東市","關山鎮"
"臺東縣第十選區","胡秋金",100,5,881.85,20,18.6,"布農族",1,1,2,0,0,0,0,0,1.095017976,1,5,3956,43.4815,1,13.69915705,0.1369915705,0.01,"延平鄉、卑南鄉、東河鄉、成功鎮、長濱鄉","太麻里鄉"
"臺東縣第十選區","胡秋金",100,5,881.85,70,65.12,"布農族",1,1,2,0,0,0,0,0,1.095017976,1,5,3956,43.4815,1,13.69915705,0.1369915705,0.01,"延平鄉、卑南鄉、東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第十選區","胡秋金",100,5,881.85,998,928.36,"布農族",1,1,2,0,0,0,0,0,1.095017976,1,5,3956,43.4815,1,13.69915705,0.1369915705,0.01,"延平鄉、卑南鄉、東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第十選區","胡秋金",100,5,881.85,98,91.16,"布農族",1,1,2,0,0,0,0,0,1.095017976,1,5,3956,43.4815,1,13.69915705,0.1369915705,0.01,"延平鄉、卑南鄉、東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第十選區","胡秋金",100,5,881.85,92,85.58,"布農族",1,1,2,0,0,0,0,0,1.095017976,1,5,3956,43.4815,1,13.69915705,0.1369915705,0.01,"延平鄉、卑南鄉、東河鄉、成功鎮、長濱鄉","關山鎮"
"臺東縣第十選區","胡秋金",100,5,881.85,94,87.44,"布農族",1,1,2,0,0,0,0,0,1.095017976,1,5,3956,43.4815,1,13.69915705,0.1369915705,0.01,"延平鄉、卑南鄉、東河鄉、成功鎮、長濱鄉","關山鎮"
"臺東縣第十四選區","夏曼‧瑪德能",100,8,746.97,100,93.02,"L",1,1,2,0,0,0,0,0,1.085989176,1,5,5852,11.343,0,23.75107607,0.2375107607,0.02,"蘭嶼鄉、台東市、綠島鄉","成功鎮"
"臺東縣第十四選區","夏曼‧瑪德能",100,8,746.97,98,91.16,"L",1,1,2,0,0,0,0,0,1.085989176,1,5,5852,11.343,0,23.75107607,0.2375107607,0.02,"蘭嶼鄉、台東市、綠島鄉","關山鎮"
"臺東縣第二選區","張卓然",100,8,692.09,95,88.37,"漢族",1,1,0,0,1,1,2,0,1.583364004,2,2,32795,0,0,10.00953204,0.1000953204,0.01,"卑南鄉、延平鄉","卑南鄉"
"臺東縣第二選區","張卓然",100,8,692.09,92,85.58,"漢族",1,1,0,0,1,1,2,0,1.583364004,2,2,32795,0,0,10.00953204,0.1000953204,0.01,"卑南鄉、延平鄉","臺東市"
"臺東縣第二選區","張卓然",100,8,692.09,99,92.09,"漢族",1,1,0,0,1,1,2,0,1.583364004,2,2,32795,0,0,10.00953204,0.1000953204,0.01,"卑南鄉、延平鄉","臺東市"
"臺東縣第二選區","張卓然",100,8,692.09,99,92.09,"漢族",1,1,0,0,1,1,2,0,1.583364004,2,2,32795,0,0,10.00953204,0.1000953204,0.01,"卑南鄉、延平鄉","臺東市"
"臺東縣第二選區","張卓然",100,8,692.09,60,55.81,"漢族",1,1,0,0,1,1,2,0,1.583364004,2,2,32795,0,0,10.00953204,0.1000953204,0.01,"卑南鄉、延平鄉","臺東市"
"臺東縣第一選區","張國洲",100,23,1961.84,100,93.02,"漢族",1,1,0,1,0,1,5,0,1.194787808,10,2,116401,236.3125,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","張國洲",100,23,1961.84,75,69.77,"漢族",1,1,0,1,0,1,5,0,1.194787808,10,2,116401,236.3125,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","張國洲",100,23,1961.84,99,92.09,"漢族",1,1,0,1,0,1,5,0,1.194787808,10,2,116401,236.3125,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第二選區","張清忠",100,7,865.11,25,23.26,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第二選區","張清忠",100,7,865.11,27,25.12,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第二選區","張清忠",100,7,865.11,22,20.46,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第二選區","張清忠",100,7,865.11,98,91.16,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","臺東市"
"臺東縣第二選區","張清忠",100,7,865.11,27,25.12,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","臺東市"
"臺東縣第二選區","張清忠",100,7,865.11,50,46.51,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","臺東市"
"臺東縣第二選區","張清忠",100,7,865.11,98,91.16,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","臺東市"
"臺東縣第二選區","張清忠",100,7,865.11,90,83.72,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","臺東市"
"臺東縣第二選區","張清忠",100,7,865.11,50,46.51,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","臺東市"
"臺東縣第二選區","張清忠",100,7,865.11,80,74.42,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","臺東市"
"臺東縣第二選區","張清忠",100,7,865.11,200,186.05,"漢族",1,1,0,0,1,1,3,0,1.414979757,2,2,21615,404.567,0,19.23359457,0.1923359457,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第八選區","張萬生",100,19,1733.94,100,93.02,"阿美族",1,1,1,0,0,0,0,0,1.112376614,1,3,6839,0,0,12.03805164,0.1203805164,0.01,"鹿野鄉、延平鄉、關山鎮、海端鄉、池上鄉","成功鎮"
"臺東縣第八選區","張萬生",100,19,1733.94,35,32.56,"阿美族",1,1,1,0,0,0,0,0,1.112376614,1,3,6839,0,0,12.03805164,0.1203805164,0.01,"鹿野鄉、延平鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第八選區","張萬生",100,19,1733.94,30,27.91,"阿美族",1,1,1,0,0,0,0,0,1.112376614,1,3,6839,0,0,12.03805164,0.1203805164,0.01,"鹿野鄉、延平鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第八選區","張萬生",100,19,1733.94,150,139.53,"阿美族",1,1,1,0,0,0,0,0,1.112376614,1,3,6839,0,0,12.03805164,0.1203805164,0.01,"鹿野鄉、延平鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第八選區","張萬生",100,19,1733.94,96,89.3,"阿美族",1,1,1,0,0,0,0,0,1.112376614,1,3,6839,0,0,12.03805164,0.1203805164,0.01,"鹿野鄉、延平鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,98,91.16,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,66,61.39,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,30,27.91,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,50,46.51,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,200,186.05,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,95,88.37,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,95,88.37,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,95,88.37,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,99,92.09,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,220,204.65,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,18,16.74,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,100,93.02,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第三選區","許進榮",100,23,1587.89,95,88.37,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","關山鎮"
"臺東縣第三選區","許進榮",100,23,1587.89,95,88.37,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","關山鎮"
"臺東縣第三選區","許進榮",100,23,1587.89,95,88.37,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,10.00953204,0.1000953204,0.01,"東河鄉、成功鎮、長濱鄉","關山鎮"
"臺東縣第四選區","陳宏宗",100,15,1466.96,100,93.02,"漢族",1,1,0,0,0,0,4,0,0.761130137,2,2,31382,0,0,9.940880327,0.09940880327,0.01,"鹿野鄉、關山鎮、海端鄉、池上鄉","東河鄉"
"臺東縣第四選區","陳宏宗",100,15,1466.96,100,93.02,"漢族",1,1,0,0,0,0,4,0,0.761130137,2,2,31382,0,0,9.940880327,0.09940880327,0.01,"鹿野鄉、關山鎮、海端鄉、池上鄉","東河鄉"
"臺東縣第四選區","陳宏宗",100,15,1466.96,86,80,"漢族",1,1,0,0,0,0,4,0,0.761130137,2,2,31382,0,0,9.940880327,0.09940880327,0.01,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第四選區","陳宏宗",100,15,1466.96,200,186.05,"漢族",1,1,0,0,0,0,4,0,0.761130137,2,2,31382,0,0,9.940880327,0.09940880327,0.01,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
