id,id2,q0,q1,q2,q3,q4,q5,q6,q7,q7_14,q7_14en,q8,q9,q10,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q12,q13,q14,q15,q16_1,q16_2,q17,q18,q18_24,q18_24en,q19,q20,q21_1,q21_2,q21_3,q22_1,q22_2,q22_3,q23,q24,q25,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27_1,q27_2,q27_3,q27_4,q27_5,q27_6,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q29_1,q29_2,q29_3,q29_4,q29_5,q29_6,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q30_7,q31_1,q31_2,q31_3,q31_4,q31_5,q32_1,q32_2,q32_3,q32_4,q32_5,q33_1,q33_2,q33_3,q33_4,q33_5,q34,q34_6,q34_6en,q35,q36,q37_1,q37_2,q38,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q40_1,q40_2,q40_3,q40_4,q40_5,q41_1,q41_2,q41_3,q42,q43,q44,q45,q46,q47,q48,q49,q50,q51,q52,q53,q54_1,q54_2,q54_3,q54_4,q54_5,q54_6,q54_7,q55,q56,q57,q58,q59,q60,q61,q62,q63,q63en,q64_1,q64_2,q64_3,q64_4,q64_5,q65,q66,q67,q68,q68en,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q69_9,q69_10,q69_11,q69_12,q70_1,q70_2,q70_3,q71_1,q71_2,q71_3,q71_4,q71_5,q72_1,q72_2,q72_3,q72_4,q72_5,q72_6,q72_7,q72_8,q72_9,q72_10,q73,q74,q75,q76_1,q76_2,q76_3,q76_4,q76_5,q77_1,q77_2,q77_3,q77_4,q77_5,q78_1,q78_2,q78_3,q78_4,q78_5,q79_1,q79_2,q79_2_2,q79_2_2en,q79_3,q79_3_3,q79_3_3en,q79_4,q79_4_2,q79_4_2en,q80_1,q80_1_3,q80_1_3en,q80_2,q80_2_3,q80_2_3en,q80_3,q80_3_3,q80_3_3en,q80_4,q80_4_3,q80_4_3en,q81_1,q81_2,q81_2_2,q81_2_2en,q81_3,q81_3_4,q81_3_4en,q82_1,q82_2,q82_2_3,q82_2_3en,q82_3,q82_3_3,q82_3_3en,q82_4,q83_1,q83_2,q83_3,q84_1,q84_2,q84_3,q84_4,q84_5,q84_6,q84_7,q85_1,q85_2,q85_3,q85_4,q85_5,q85_6,q86_1,q86_2,q86_3,q86_4,q86_5,q87_1,q87_2,q87_3,q88,q89_1,q89_2,q89_3,q89_4,q89_5,q89_6,q89_7,q89_8,q89_9,q89_10,q89_10en,q90,q91_1,q91_2,q91_3,q91_4,q91_5,q91_6,q91_7,q91_8,q91_9,q91_10,q91_10en,q92,q93_1,q93_2,q93_3,q93_4,q93_5,q93_6,q93_7,q93_8,q93_9,q93_10,q93_10en,q94,q95,q96,q97,q98,q99,q100,q101,q102,q103,q104,q105,q106,q107,q108,q109,q110,q111,q112,q113,q114,q115,q116,q116_4,q116_4en,q117,q118,q119,q120,q121,q122,q123,q124,q125,q126,q127,q128,q129,q130_1,q130_2,q131,q132,q133,q134,q135,q136,q137,q138,q139_1,q139_2,q139_3,q139_4,q139_5,q140,q141,q142_1,q142_2,q142_3,q142_4,q142_5,q142_6,q142_6en,q143,q144,q145_1,q145_2,q145_3,q145_4,q145_5,q145_6,q145_6en,q146,q147_1,q147_2,q147_3,q147_4,q147_5,q148_1,q148_2,q148_3,q148_4,q148_5,q149_1,q149_2,q149_3,q150_1,q150_2,q150_3,q151_1,q151_2,q151_3,q152,q153,q154,q155,weight
20180673,"1027",0,1,0,1987,1,2,4,6,".",".",,,,,,,,,,,1,1,0,2,7,1,17,".",".",,".",3,2,3.166666667,3,2,3.166666667,,4,4,5,4,5,5,5,5,5,5,4,4,4,5,4,4,5,5,4,4,3,4,2,1,6,5,3,3,5,2,4,4,4,4,1,3,3,3,3,3,2,4,5,5,3,5,2,2,5,".",".",4,1,3,3,,4,4,4,3,3,4,4,0,0,0,1,0,3,3,2,1,1,3,3,2,3,3,2,3,3,2,1,1,2,1,1,4,2,3,0,,2,2,3,3,3,0,"不夠人性化","Dehumanization",1,2,2,3,1,3,3,0,".",".",3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,5,5,4,4,4,4,4,4,4,2,3,7,4,4,4,4,4,4,3,5,4,4,6,4,6,4,4,2,,".",".",,".",".",1,".",".",2,".",".",,".",".",,".",".",2,".",".",1,1,".",".",,".",".",1,1,".",".",,".",".",,2,3,2,3,4,5,4,6,5,4,4,3,1,3,3,3,5,5,5,5,4,6,2,3,4,1,1,0,0,1,0,1,0,0,".",".",2,1,0,0,0,0,0,0,0,0,".",".",2,1,0,0,0,1,0,0,0,0,".",".",0,,4,4,2,2,1,2,2,1,2,1,4,3,1,1,1,2,1,0,0,,,".",".",1,1,1,1,1,2,1,2,1,1,1,1,2,0,10,4,8,3,1,2,,1,2,,,,,,0,,,,,,,".",".",1,2,1,0,0,0,0,".",".",9,3,4,4,3,4,4,5,5,5,5,4,4,4,4,4,3,3,3,3,1,1,1,1,.99
20180674,"0479",0,1,0,1981,6,3,3,4,".",".",,,,,,,,,,,0,,0,2,7,2,19,".",".",,".",5,9,5.75,5,9,5.75,,4,4,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,2,6,3,1,5,5,5,5,3,2,2,1,1,6,5,1,1,1,1,6,6,1,4,6,2,1,1,".",".",4,1,1,1,,5,5,5,4,5,5,4,0,0,1,0,0,4,4,4,1,1,1,1,2,3,3,3,4,3,3,1,4,5,5,2,5,4,5,0,,2,2,4,2,3,0,"有些工作能力及人格特質電腦程式並無法判別導致誤判","Personal traits can't be determined by a computer system.",3,2,2,3,1,2,4,1,"文書處理","Paperwork",5,5,5,5,5,5,5,4,5,5,4,5,4,4,2,5,5,5,5,5,4,5,5,5,3,4,4,5,3,4,2,3,4,5,5,5,5,5,5,5,5,5,5,5,2,5,4,4,1,1,".",".",1,".",".",,".",".",1,".",".",1,".",".",2,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",2,".",".",0,2,2,2,2,2,3,2,4,3,2,4,3,2,3,3,3,5,5,5,3,4,5,2,2,4,0,1,1,0,1,1,0,0,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,2,2,2,2,1,2,1,3,1,1,1,95,1,97,1,5,4,1,,1,1,".",".",1,1,1,1,1,1,1,1,1,2,2,2,1,0,40,1,5,2,2,3,0,1,1,,,,,,1,1,1,0,0,1,1,".",".",0,,,,,,,".",".",5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,.99
20180675,"0666",0,1,1,1988,1,8,3,8,".",".",,,,,,,,,,,0,,0,1,2,1,24,"社區發展","Community development",,".",0,1,.0833333333,4,3,4.25,,4,6,5,3,4,3,5,5,5,5,5,4,4,2,4,5,5,4,3,4,6,5,2,3,1,4,3,0,1,1,1,0,1,3,1,5,3,2,5,3,2,5,4,4,2,5,2,2,5,".",".",4,2,1,2,,3,5,4,4,3,4,4,0,0,1,0,0,4,3,4,1,1,2,1,2,1,2,3,3,3,3,1,3,2,2,3,3,2,2,0,,2,2,2,2,3,0,"個人特質難以客觀衡量","Personal traits can't be determined by a computer system.",2,1,3,2,3,2,4,1,"各類憑證開立、制式資料審查、民眾諮詢服務等","Issuance certificate、review assignment、public consultation",5,5,5,5,5,5,5,3,5,4,3,3,3,4,2,5,5,3,3,3,5,5,4,4,5,5,5,6,3,4,8,1,6,5,5,5,3,3,4,3,5,4,4,5,5,5,4,4,2,,".",".",,".",".",1,".",".",2,".",".",,".",".",,".",".",2,".",".",0,,".",".",2,".",".",0,,".",".",1,".",".",1,1,1,1,1,1,1,1,2,3,2,4,3,2,4,4,4,4,4,3,3,3,4,2,3,4,1,1,1,0,1,0,0,0,0,".",".",3,1,1,0,0,0,0,0,0,0,".",".",2,1,1,0,0,0,0,0,0,0,".",".",0,,3,2,2,3,1,2,4,1,3,4,1,2,1,4,2,4,1,0,0,,,".",".",1,1,7,,,,,,,,,,,,,2,5,3,1,3,0,1,4,,,,,,1,2,0,1,0,1,0,".",".",0,,,,,,,".",".",5,3,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,3,3,3,2,,,,1.02
20180676,"0713",0,1,1,1973,4,2,3,2,".",".",,,,,,,,,,,0,,0,2,6,1,8,".",".",,".",17,7,17.58333333,23,2,23.16666667,,4,4,6,6,6,5,6,6,6,6,5,4,6,3,6,6,6,6,3,4,2,3,1,4,5,6,2,3,4,2,5,3,3,1,1,6,1,1,2,1,1,6,6,4,1,6,1,1,1,".",".",5,3,1,3,,5,5,6,5,6,6,5,0,0,1,1,0,4,4,4,1,1,1,1,2,1,1,3,4,4,2,1,4,3,4,4,5,4,2,0,,2,2,3,2,3,0,"缺乏溫度,應徵者潛能有可能被低估","Dehumanization",2,1,1,2,1,2,4,1,"電子郵件處理及資料證件審查","Review assignment",5,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,4,6,6,6,6,6,6,6,4,6,3,7,5,3,6,6,4,5,6,4,6,6,6,6,1,3,1,1,2,,".",".",,".",".",2,"解決蓋達組織可以保護更多無辜人民的生命","Ensure the safety of colleagues",2,".",".",,".",".",,".",".",2,".",".",1,1,".",".",,".",".",0,,".",".",1,".",".",1,2,2,1,2,5,3,5,3,6,2,2,2,1,4,3,4,6,6,6,4,4,3,1,5,4,0,1,1,0,1,0,0,0,0,".",".",3,0,1,0,0,1,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,4,4,4,1,1,2,98,98,1,1,1,2,1,98,1,98,2,0,0,,,".",".",1,1,1,1,1,1,2,1,1,1,1,2,2,3,0,4,8,3,1,2,,1,2,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",6,6,6,6,5,6,6,4,4,5,6,5,5,6,5,5,5,3,3,1,1,1,1,1,.94
20180677,"0762",0,1,1,1977,1,2,3,12,".",".",,,,,,,,,,,1,1,0,1,2,1,19,".",".",,".",1,5,1.416666667,7,0,7,,4,3,5,5,5,5,5,5,5,5,6,6,6,5,6,6,6,6,5,6,6,5,3,1,2,4,1,2,3,3,3,3,3,2,1,5,2,1,1,1,1,6,6,5,1,5,2,2,1,".",".",5,2,2,2,,5,5,5,5,4,5,5,0,0,0,1,0,2,4,3,1,1,1,1,2,1,1,3,3,3,3,2,3,3,2,2,3,2,2,0,,3,1,2,2,3,0,"不夠全面","Lack of comprehensiveness.",2,2,2,1,1,1,3,0,".",".",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,3,5,4,4,4,4,4,4,4,4,6,2,5,4,5,5,3,3,4,4,5,4,4,4,4,4,4,4,2,,".",".",,".",".",1,".",".",1,".",".",1,".",".",3,"離開工作","Resignation",,".",".",1,1,".",".",,".",".",1,2,".",".",,".",".",,2,2,2,3,4,4,4,3,5,3,2,2,2,2,3,3,4,4,4,4,4,4,3,4,2,1,0,0,0,0,0,0,0,0,".",".",2,1,0,0,0,0,0,0,0,0,".",".",2,1,0,0,0,0,0,0,0,0,".",".",0,,2,2,2,2,2,14,98,98,98,98,98,2,1,98,98,4,1,0,0,,,".",".",1,1,7,,,,,,,,,,,,,3,6,2,0,2,,2,1,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1.02
20180678,"0792",0,1,0,1979,1,3,3,3,".",".",,,,,,,,,,,1,2,0,2,7,1,22,".",".",,".",8,8,8.666666667,15,7,15.58333333,,4,3,5,3,4,3,5,5,5,5,3,4,4,3,3,4,4,5,5,3,6,4,3,5,1,2,1,1,2,1,9,8,8,4,1,5,4,5,6,6,1,1,1,1,1,6,5,1,1,".",".",2,2,1,1,,1,5,1,5,1,2,5,0,0,1,0,0,2,1,1,1,1,1,1,2,3,3,3,4,4,1,1,5,2,2,4,4,2,2,0,,2,1,2,3,3,1,"減少人為情感的干擾","Exclude subjective consciousness",3,1,3,3,3,4,4,0,".",".",5,5,5,5,5,3,4,4,4,4,4,5,3,3,4,5,6,3,2,2,5,5,4,4,5,5,5,5,5,3,1,2,5,5,5,5,2,2,5,3,5,3,3,5,5,4,3,6,1,1,".",".",1,".",".",,".",".",1,".",".",2,".",".",2,".",".",,".",".",0,,".",".",3,".",".",0,,".",".",2,".",".",0,3,3,4,5,5,5,5,6,6,5,2,2,2,4,3,3,4,4,5,3,4,5,2,2,4,1,0,0,0,1,0,0,0,0,".",".",2,0,1,0,0,1,0,0,0,0,".",".",2,0,1,0,0,1,0,0,0,0,".",".",1,6,4,3,2,3,7,14,1,1,2,1,2,1,1,1,1,5,4,0,0,,,".",".",1,1,1,1,1,1,1,1,1,2,1,2,1,0,20,4,6,2,0,2,,1,1,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",8,1,1,1,1,1,1,1,1,5,4,5,4,4,2,5,1,2,1,1,2,,,,.99
20180679,"0702",0,1,0,1989,6,2,3,4,".",".",,,,,,,,,,,0,,0,2,6,2,19,".",".",,".",2,1,2.083333333,2,6,2.5,,3,3,5,4,4,3,4,5,5,4,6,4,4,4,5,5,5,4,4,4,5,6,1,2,3,4,1,3,6,0,5,1,10,1,1,6,1,1,1,1,1,4,4,1,1,6,1,1,1,".",".",1,2,2,3,,3,3,3,5,3,3,4,1,0,1,1,0,3,3,2,1,1,1,1,2,2,2,2,3,3,2,1,5,1,4,1,5,5,4,0,,2,2,4,3,2,1,"公平","Fairness",3,1,3,3,3,3,5,0,".",".",5,5,5,6,6,6,5,5,5,5,5,6,5,5,1,4,6,1,3,6,4,4,5,6,4,6,5,4,4,6,6,4,10,1,4,4,5,6,3,5,5,4,6,6,2,5,5,5,1,1,".",".",1,".",".",,".",".",3,"幫她繳罰款","Help her pay the fine",2,".",".",1,".",".",,".",".",0,,".",".",2,".",".",0,,".",".",2,".",".",0,2,1,0,4,4,2,5,4,6,4,4,3,1,4,4,4,5,5,6,4,4,4,1,4,4,1,1,1,0,1,1,0,1,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",1,1,4,2,4,1,1,2,3,3,3,3,3,3,3,3,3,5,4,0,0,,,".",".",1,1,7,,,,,,,,,,,,,1,4,1,1,3,1,1,1,,,,,,0,,,,,,,".",".",1,2,0,1,0,0,0,".",".",6,5,6,6,5,4,4,3,3,4,5,6,6,6,5,5,5,5,5,1,2,,,,.99
20180681,"0601",0,1,1,1987,5,2,3,8,".",".",,,,,,,,,,,0,,1,2,7,2,19,".",".",,".",0,3,.25,9,8,9.666666667,,1,4,6,4,6,3,4,5,5,6,4,6,6,3,5,6,6,5,3,5,3,2,6,5,1,4,6,8,8,0,8,8,5,3,1,5,3,1,4,2,1,5,5,5,5,5,4,3,2,".",".",4,2,2,1,,3,2,1,4,3,3,5,1,1,0,1,0,2,3,2,1,1,1,3,2,1,1,2,2,2,3,2,2,4,3,4,5,1,2,0,,2,3,3,3,3,1,"可以排除某些非主觀因素，如：性傾向","Exclude subjective consciousness",2,1,3,3,3,4,5,1,"計算退休金、薪給等","Calculation",5,5,3,4,4,4,5,6,5,3,2,3,5,3,2,4,4,3,2,2,6,6,6,6,6,6,6,6,6,3,2,1,9,5,5,5,3,1,1,2,6,4,4,6,4,6,6,6,1,1,".",".",1,".",".",,".",".",1,".",".",2,".",".",3,"不會,我依然「不引產」,但我會建議政府採取其他對於孕婦之處罰措施","I would advise the government to take other measures against pregnant women.",,".",".",0,,".",".",3,".",".",0,,".",".",2,".",".",0,4,4,4,6,6,6,6,6,6,5,4,2,3,4,4,3,4,3,6,3,2,2,1,6,3,1,1,0,0,1,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,2,1,1,2,2,1,4,4,4,4,1,2,2,4,1,4,1,0,1,19,1,".",".",2,2,7,,,,,,,,,,,,,4,8,2,0,3,0,1,1,,,,,,1,2,0,0,1,0,1,".",".",1,2,0,0,0,0,0,"符合長官期待","Meet the executive's expectations",10,5,3,3,4,6,1,1,1,1,1,2,3,4,1,5,4,5,5,3,1,1,1,1,.94
20180682,"0874",0,1,1,1991,6,2,3,2,".",".",,,,,,,,,,,0,,0,2,6,1,19,".",".",,".",2,8,2.666666667,2,8,2.666666667,,2,3,5,3,5,3,5,5,4,4,3,3,4,3,4,4,4,4,4,4,6,2,4,3,1,5,0,2,0,0,0,2,2,4,3,4,4,2,5,3,2,4,4,4,4,4,4,3,5,".",".",5,2,1,1,,3,5,4,4,3,4,3,0,0,0,1,0,2,4,4,1,1,3,1,2,3,2,3,4,2,3,2,5,2,1,4,5,1,4,0,,2,1,2,2,3,0,"怕雇用的人有其他品格上非用量化資料可看出之缺陷","Personal traits can't be determined by a computer system.",3,1,1,3,3,2,4,1,"自動核對帳冊數字","Automatically check account numbers",4,4,4,4,4,4,5,4,5,4,2,2,3,3,3,5,5,3,3,3,3,5,3,4,6,5,3,5,3,3,2,5,8,3,5,5,3,3,3,3,5,5,4,5,3,4,5,5,1,1,".",".",2,".",".",,".",".",3,"不引產，可是要求孕婦提出違法理由","Require pregnant women to give reasons for illegality.",2,".",".",1,".",".",,".",".",0,,".",".",2,".",".",0,,".",".",2,".",".",0,1,2,2,2,2,2,2,2,2,2,4,3,2,4,4,2,4,4,4,4,3,5,2,4,3,1,0,0,0,1,0,1,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,3,3,3,3,2,3,4,1,2,1,1,2,1,1,1,4,1,0,0,,,".",".",1,1,1,1,2,2,2,2,1,1,1,1,2,60,0,3,8,4,1,3,0,1,1,,,,,,1,2,1,1,0,0,1,".",".",1,1,1,0,0,0,0,".",".",5,4,4,4,4,4,5,3,3,5,3,5,5,5,5,5,5,4,4,3,2,,,,.94
20180683,"0917",0,1,0,1979,1,2,3,1,".",".",,,,,,,,,,,1,3,0,2,7,2,13,".",".",,".",0,6,.5,7,11,7.916666667,,4,5,3,2,3,3,6,6,6,6,6,5,5,4,5,5,6,6,5,4,6,2,4,5,1,3,1,1,2,0,2,1,0,5,1,3,5,5,6,5,4,2,2,3,2,3,5,4,1,".",".",3,3,3,2,,4,5,4,5,5,5,4,1,0,1,1,0,4,3,3,1,1,1,1,2,1,1,3,3,2,3,1,4,2,1,1,4,1,1,0,,2,3,3,2,3,0,"文書作業無法取代人實際互動","Human interaction can't be quantified by a computer program.",3,2,2,1,2,2,4,0,".",".",6,6,5,6,6,6,6,6,6,6,6,2,5,5,2,5,6,5,5,5,3,6,5,5,5,5,5,5,3,6,2,10,5,4,2,5,5,5,5,5,5,6,6,5,1,5,6,3,1,1,".",".",1,".",".",,".",".",1,".",".",1,".",".",1,".",".",,".",".",0,,".",".",2,".",".",0,,".",".",2,".",".",1,2,3,3,3,2,2,3,2,2,3,2,3,3,4,4,4,6,6,6,2,4,4,1,5,4,1,1,1,0,1,0,1,1,0,".",".",4,1,1,1,0,1,0,1,1,0,".",".",3,1,0,0,0,0,0,1,1,0,".",".",1,10,4,4,4,3,1,7,2,1,2,2,2,2,1,1,2,1,1,0,0,,,".",".",3,2,7,,,,,,,,,,,,,1,9,3,1,3,0,1,2,,,,,,1,2,1,0,0,1,1,".",".",0,,,,,,,".",".",6,4,4,4,4,3,5,4,3,4,4,5,4,4,4,4,4,4,4,2,1,1,1,1,.99
20180684,"0832",0,1,1,1990,6,1,3,4,".",".",,,,,,,,,,,0,,0,2,6,1,18,".",".",,".",3,6,3.5,3,6,3.5,,4,4,3,2,3,2,4,4,5,5,5,5,5,5,5,5,4,4,4,4,6,5,3,4,1,2,2,2,8,3,4,3,4,2,1,6,1,1,2,2,2,6,6,1,1,6,1,1,4,".",".",4,2,1,1,,4,2,2,6,4,5,4,0,1,1,1,0,4,4,4,1,1,2,1,2,1,1,3,3,3,3,1,2,4,1,1,5,1,3,0,,2,3,4,3,3,0,"少了質性分析和人性觀察","Without qualitative analysis and human observation.",1,1,1,1,1,2,4,1,"數據分析","Data analysis",6,6,6,6,6,6,5,6,6,6,6,6,4,4,3,6,5,6,3,6,3,6,6,6,6,6,6,6,6,6,7,2,9,3,4,6,6,6,5,3,5,6,6,6,6,6,6,6,2,,".",".",,".",".",1,".",".",3,"不引產，就罰鍰部分採取分期付款等替代方式處理。","Ask her to pay in installments.",2,".",".",1,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",1,".",".",0,4,4,4,4,4,3,4,4,6,2,4,3,2,4,3,4,5,5,5,4,4,5,2,5,4,0,1,0,0,1,1,0,0,0,".",".",4,0,1,0,0,0,0,0,0,0,".",".",3,0,1,0,0,0,0,0,0,0,".",".",0,,4,3,4,1,1,2,2,1,4,4,1,2,2,4,2,4,1,0,0,,,".",".",1,1,1,1,2,1,2,2,2,1,1,1,1,1,0,1,6,3,0,2,,1,3,,,,,,1,3,1,0,0,1,0,"政務官堅持己見","Minister insisted",0,,,,,,,".",".",10,1,1,1,1,1,1,1,1,1,1,6,6,6,4,4,5,5,5,3,1,2,,,.94
20180687,"0964",0,1,1,1970,1,2,3,3,".",".",,,,,,,,,,,1,1,0,1,2,2,19,".",".",,".",5,3,5.25,5,3,5.25,,4,4,5,5,5,3,5,6,6,6,5,4,5,4,5,5,5,5,4,4,4,3,1,2,6,5,0,0,0,0,2,0,0,4,1,6,3,3,5,3,1,4,4,3,4,4,4,2,1,".",".",4,4,3,2,,4,4,3,5,3,4,5,0,0,1,1,0,3,3,3,2,1,1,1,2,1,2,2,4,2,3,1,5,5,5,5,5,4,3,0,,2,2,3,2,4,0,"數據無法決定人性與品格思想","Without qualitative analysis and human observation.",1,1,2,2,2,2,3,0,".",".",5,5,5,5,6,5,5,5,5,5,5,5,4,4,4,4,4,3,3,4,3,4,4,4,3,4,5,6,5,5,2,1,7,5,5,5,5,5,4,3,3,3,4,4,4,4,4,4,1,1,".",".",1,".",".",,".",".",3,"辭職","Resignation",2,".",".",2,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",2,".",".",0,1,1,1,3,4,5,4,3,4,2,3,2,2,3,3,2,5,5,5,5,4,5,3,3,4,0,0,1,0,1,0,0,0,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,4,4,4,2,1,2,1,3,2,1,4,4,1,1,1,5,7,1,,1,1,".",".",1,2,7,,,,,,,,,,,,,4,8,2,1,3,0,1,5,,,,,,1,1,1,0,0,0,0,".",".",1,3,1,0,0,0,0,".",".",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,1,1.02
20180688,"1103",0,1,1,1992,6,2,4,2,".",".",,,,,,,,,,,0,,0,1,3,1,18,".",".",,".",3,4,3.333333333,3,4,3.333333333,,4,6,4,3,4,3,4,5,4,4,4,4,4,3,4,4,4,4,4,3,1,2,4,5,6,3,3,5,4,5,5,4,6,3,3,4,4,4,6,4,3,3,4,5,5,3,5,5,1,".",".",3,2,4,4,,3,3,2,3,3,1,3,0,0,1,0,0,4,4,4,3,1,1,1,2,3,1,3,4,3,3,2,3,2,2,4,4,2,2,0,,2,2,3,3,3,1,"使用電腦來做面試真能找到企業適合的人選?","Can you really find a suitable candidate for an interview using a computer?",1,2,2,2,3,4,4,0,".",".",4,4,5,4,5,4,5,3,5,4,4,4,2,2,3,4,4,3,3,4,3,4,4,4,3,4,3,4,4,3,1,5,8,4,4,4,4,4,3,4,4,4,4,4,2,4,5,4,1,1,".",".",2,".",".",,".",".",1,".",".",2,".",".",1,".",".",,".",".",0,,".",".",2,".",".",0,,".",".",1,".",".",1,3,1,1,3,3,3,3,2,2,2,3,3,2,3,4,3,4,4,4,3,3,4,1,4,3,1,1,0,0,1,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,4,3,3,3,1,2,1,4,2,4,2,2,1,1,1,4,1,0,0,,,".",".",1,1,7,,,,,,,,,,,,,2,5,2,1,3,0,1,1,,,,,,1,2,0,1,0,0,0,".",".",0,,,,,,,".",".",6,4,4,4,4,4,3,1,3,3,2,4,3,3,4,4,4,3,1,1,1,2,,,1.02
20180689,"0727",0,1,1,1972,1,1,3,2,".",".",,,,,,,,,,,1,2,0,2,8,1,1,".",".",,".",18,2,18.16666667,25,6,25.5,,4,4,6,5,5,5,5,6,5,5,5,4,6,5,5,5,5,5,5,4,5,6,3,4,1,2,3,4,7,9,3,1,4,4,1,6,4,4,4,1,1,5,5,6,2,4,4,2,5,".",".",2,3,1,1,,3,4,3,3,4,4,4,0,1,1,0,0,4,3,4,1,1,1,1,2,1,1,2,3,3,2,2,3,4,4,5,5,4,4,0,,2,2,3,3,3,0,"電腦程式設定是否真要準確做出決定嗎","Accuracy",2,2,2,2,2,3,2,1,"櫃台服務等","Counter service",5,5,5,6,6,6,5,3,5,6,4,5,4,4,4,5,5,5,6,6,6,5,5,5,5,6,6,6,6,5,4,7,5,5,5,5,5,4,5,5,5,5,6,6,3,4,4,4,1,1,".",".",1,".",".",,".",".",2,".",".",,".",".",,".",".",1,".",".",1,1,".",".",,".",".",0,,".",".",1,".",".",1,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,6,5,4,4,4,1,1,4,3,1,1,0,0,1,0,0,0,0,".",".",3,1,1,0,0,1,0,0,0,0,".",".",3,0,0,0,0,0,0,0,0,0,"很少評論","Rarely",1,4,4,4,3,3,2,9,1,4,2,1,4,2,4,2,1,6,1,0,0,,,".",".",95,95,1,3,3,3,1,2,1,1,2,2,3,1,50,2,2,3,1,3,0,1,2,,,,,,1,1,1,0,0,0,0,".",".",0,,,,,,,".",".",4,4,4,4,5,4,3,3,3,4,4,3,3,3,4,4,4,4,4,3,1,1,1,1,.94
20180690,"0471",0,1,0,1988,6,2,3,1,".",".",,,,,,,,,,,0,,0,2,1,2,19,".",".",,".",1,4,1.333333333,1,9,1.75,,1,6,6,3,3,1,3,6,3,4,6,4,4,4,5,5,5,5,5,4,2,3,4,5,6,1,0,0,2,5,1,0,0,3,2,3,4,3,4,3,1,5,5,4,4,4,4,3,1,".",".",5,1,4,3,,3,3,5,5,5,5,5,0,1,1,1,0,3,3,2,1,1,1,1,2,1,1,2,3,4,2,2,4,4,2,3,4,2,4,0,,2,2,3,2,2,1,"避免偏袒認識的人(在程式無被竄改且公正前提下)","Exclude subjective consciousness",2,1,3,3,1,4,4,1,"WEBHR、薪資(含公保退撫及勞健保勞退扣費)、報稅、檔案管理、財產折舊與月報及半年報","WEBHR、salary、tax、data management",5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,6,6,6,6,6,5,6,6,5,4,6,10,4,7,6,5,5,2,6,5,5,4,6,6,4,4,3,3,3,2,,".",".",,".",".",1,".",".",2,".",".",,".",".",,".",".",1,".",".",0,,".",".",1,".",".",0,,".",".",2,".",".",0,2,2,2,2,2,4,2,6,2,2,4,3,3,4,3,3,6,6,6,4,3,3,1,3,4,1,1,1,0,1,0,0,0,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",2,1,1,0,0,0,0,0,0,0,".",".",0,,3,3,3,3,2,8,2,3,1,2,1,2,1,1,1,5,4,0,0,,,".",".",1,1,1,1,1,1,2,2,1,1,1,1,2,0,20,4,10,3,2,4,0,1,2,,,,,,1,1,1,1,1,0,0,".",".",1,2,0,0,0,1,0,".",".",6,4,4,6,5,5,4,3,3,4,4,4,4,3,4,4,3,3,3,3,2,,,,.99
